Player_Age,Player_Weight,Player_Height,Previous_Injuries,Training_Intensity,Recovery_Time,Likelihood_of_Injury
36,76.14533366215464,177.21608829189023,1,0.9113391900786307,1,1
22,84.50145470998832,186.3336131484365,1,0.020934117826733267,4,1
39,73.0204687343167,164.59206957569134,1,0.315773151249496,6,1
31,88.17278226731186,178.67483320458103,1,0.05688139777764656,5,1
22,79.0134362702479,180.7889609659851,1,0.7665273162216272,1,1
32,96.82507024177087,180.23138723098168,0,0.7021074541137926,5,1
34,71.3047838317777,163.47081302161115,0,0.33135221873631704,2,0
31,77.04549396090745,192.03112646430804,1,0.675662902207073,2,0
37,64.68423753129842,171.45327055028582,0,0.39593722619594984,1,0
22,69.7070176245378,183.35037125262468,0,0.7562537914224343,5,1
29,81.18686547847906,180.0796428264733,1,0.4541836627367061,2,0
33,86.293244375395,190.0370952381068,0,0.41227972783166555,4,1
33,104.65010351720721,201.87488829374206,1,0.934729915488301,3,0
38,74.0337109337678,167.09635515457165,1,0.25087909989070023,3,0
24,65.66786592354403,173.510861187275,1,0.12044733999656543,2,1
21,82.53325760377241,181.89092493839053,1,0.5845431132594582,5,0
18,63.72172779498694,168.94646682447208,1,0.9693218122841789,6,0
22,80.64277388026736,187.8218260795576,0,0.37783921372718665,2,0
27,69.97744283805876,188.4337262215706,1,0.06203676362878152,6,1
39,77.11594970380393,185.59449075995036,0,0.33930526730956745,6,0
22,85.91046102164667,182.36581750876198,1,0.5059316543195584,5,1
21,73.89266570919304,193.6970877796978,1,0.1619230066322137,6,0
19,84.32879084328621,168.4437451833114,1,0.658102218056492,4,0
37,83.73158548619149,180.65268195342554,0,0.9977493890102006,5,0
27,56.35668471690906,172.6119713126978,1,0.4517394759814438,2,0
36,65.98399253964428,188.89916332565167,1,0.35472855673021264,4,1
18,59.38193138604528,161.66658835493567,1,0.40070416683446664,1,0
22,95.01737102530136,179.71916134407022,1,0.11514617839520114,3,1
30,73.94608074562673,183.3523868706995,0,0.8832736014262238,2,1
21,92.80829212966643,170.52507865026226,1,0.414825655521352,2,0
33,58.670477194580165,173.73809967778433,0,0.3872744114248413,2,0
33,69.27231575451474,180.15378981372106,1,0.6596902729304743,4,1
19,83.00498241765973,189.55096379441477,0,0.4420334209311235,1,1
34,76.79274604426683,169.67130771412945,0,0.648233468807846,5,0
37,80.32859892813458,171.41550059625314,1,0.061446290130787506,1,0
29,62.46191766206743,191.25587771040344,1,0.8137233437222274,4,0
35,88.76803492878929,177.27024600080165,0,0.9405039528794026,2,0
20,82.77016095757288,172.2246096015502,1,0.648765386159386,3,0
18,79.01625505491474,187.28684797216917,1,0.9545659288588108,2,1
18,68.14389718918193,175.11803002767752,1,0.1514323143699633,5,0
36,78.23800127605945,190.27421535338775,0,0.4774161894803537,6,0
28,72.0851002100651,173.3627962302029,1,0.6018067339454473,3,1
22,58.49508789962238,178.40405438175003,1,0.5817366474211867,2,0
29,74.49577148278512,189.44971665388732,1,0.40146177908904324,3,0
20,73.43269601777475,177.73739128826247,0,0.3380844093662614,6,1
18,85.6240150987512,187.56053322078645,1,0.1268240225504188,1,0
18,52.65573557685798,179.34452393218996,0,0.3917424505622782,4,1
25,77.35199828854701,199.81691806400028,1,0.16266081510548513,2,0
27,63.44431951894283,195.6877860410285,0,0.7343656764922184,5,0
28,78.19223342195546,166.7190373756625,1,0.20883093549458998,1,0
29,78.74280055577306,185.2224368124801,1,0.05856530528453385,2,1
30,74.13155222869808,171.83596013898958,0,0.5523661378172343,1,1
29,83.07293124811085,181.9150693879273,0,0.5952297327194016,5,1
31,62.542339409003006,180.6837062931026,0,0.8719130612805055,2,1
19,86.07720450281701,169.44612982907512,1,0.5769816124176819,6,0
36,67.91921133805859,190.58484543530324,1,0.3454808537234457,6,1
35,59.441013495101046,182.03302943569074,1,0.8030118815263205,5,1
20,72.2760402950019,177.15316964327417,1,0.5402788931874211,3,1
34,54.048424773200146,175.61890175756406,0,0.07928028463119174,5,0
25,77.54173892246202,181.39776969766237,1,0.5658505603132467,3,0
27,72.40749557419774,184.07925017514285,1,0.9080185454216624,2,1
19,87.33686921376037,178.75024213641734,1,0.39631262549822055,3,1
36,81.48924210506996,151.67480429223792,1,0.29632580189980007,2,0
26,61.0800366281199,180.16890716242483,1,0.14346945701802005,2,1
24,66.61612508882115,165.58517938390222,1,0.15144552193535732,4,1
21,80.20664420534209,177.90547434350924,1,0.4327714843418189,2,1
38,83.47079009985035,165.95435742930357,0,0.5956798241615295,3,1
35,87.2250091488688,165.8350236492053,1,0.08061540516960175,4,0
30,87.14509285305348,192.35121821948528,1,0.9395685890251657,4,0
28,74.10477389752094,176.79908019055608,1,0.7551336174451959,2,0
21,78.6265562225117,176.03337840178082,1,0.5866239182836627,5,1
38,87.98738503943797,184.8252404882859,0,0.8284386709389908,5,1
21,71.96691538064051,176.2940947692755,0,0.08018675681211329,6,0
27,78.79726186940124,201.0380609212741,0,0.4768388777331244,4,0
22,71.73119220320348,177.26980239273982,0,0.6300931268616634,2,0
26,69.49051885534573,183.6512541198301,0,0.8286529061182892,5,1
20,75.48385118285803,189.7094133137686,0,0.7834695600492677,2,0
34,68.12456548660408,196.0225322560691,1,0.27706924971339963,2,1
20,73.69084027230251,172.5799386434236,0,0.9408801695592043,4,1
33,64.65045135467867,175.82036496161356,0,0.12434584143087035,6,0
21,73.1000561281762,192.74591875293515,1,0.8751336186211521,4,0
35,79.48390293615861,188.1006230405269,0,0.9709402496046186,1,1
34,69.11236463793205,190.75175935668457,1,0.17715352322262556,5,0
24,75.09291752530913,166.31295456440333,1,0.7220660642037853,5,0
22,76.39342593621264,195.47999753924017,0,0.040285518777998464,5,1
29,79.52534891821335,172.38592456715196,1,0.40542282513915495,3,1
34,73.66420158694784,181.92292978141896,0,0.516283299197674,2,1
30,85.85866341867806,178.5177712240823,0,0.5806452259096341,4,1
20,53.990811385480825,171.2151716345193,1,0.9359372482485595,5,1
26,104.37752847167773,165.87464236578998,1,0.6722506872941947,1,0
34,66.28866235962484,162.56151883367102,0,0.481277951219237,5,1
34,79.03390023354078,181.19018406053974,1,0.8096750362658893,6,1
37,65.61532089794152,164.74680909766545,1,0.9505328209544089,2,1
33,81.44268159509302,168.66184404913116,0,0.022066148682290843,2,0
39,77.76569152594928,177.8196412180178,0,0.9825212722560387,4,1
30,68.4928646265491,153.61191499740102,1,0.08613213906368034,3,1
36,85.73087345410313,187.78979712044,0,0.8143867792687614,4,1
34,73.36039120398078,155.90111832893191,0,0.2803347525514125,5,0
21,80.47215938057003,179.22627608667227,0,0.13217965775387175,6,1
29,65.82840194803964,180.1501922659429,0,0.4398556397138349,1,1
26,74.6911236442842,185.3806172018181,0,0.6439565794476135,4,1
36,95.03407267182105,179.58319197610106,0,0.380951845023475,3,0
29,84.6296552911413,200.17907963833238,0,0.05456540828269896,4,0
26,78.07620755451052,182.163168815685,1,0.5994611396587166,2,0
24,70.51079172390205,190.53612399243661,0,0.9024032761106747,5,0
31,75.67498535875009,172.7653719112971,1,0.3832153659472517,5,1
37,76.97565990172382,181.20756806189468,1,0.21633277763082703,5,1
36,79.49228434919745,195.47570095028925,1,0.4425773459328154,5,0
32,64.23339491822334,177.6230487531036,0,0.04836271104878087,5,0
33,81.68407960942365,181.9223476419523,0,0.8204875844802748,5,1
38,64.10406901705348,189.80853449137476,1,0.8263408109501867,1,1
22,91.31125852281872,172.57770479808366,0,0.5880004634296284,3,0
20,67.28371677583121,158.38439666680807,1,0.3531028889383895,5,0
29,77.96628319676175,182.5557365371237,0,0.7997833644457834,3,0
37,85.05142573278017,189.88669169358002,0,0.5546870247883672,6,0
38,72.4761995653555,166.48554235108028,1,0.8259323085500162,5,1
21,78.40600019099858,186.70219897277337,1,0.6314587925830206,4,0
38,89.35181549190051,186.7696638733954,1,0.7844054732127973,5,0
33,80.64402987893266,157.26503740884695,0,0.59856299321776,2,1
24,78.55550629674353,170.63711367593228,1,0.4141410682156662,1,1
30,58.152146051795384,176.04171219268338,0,0.9579458599261376,4,1
38,65.66277747259777,178.20375999764764,0,0.5411138248788447,4,1
27,85.46920127650012,172.56865735232017,0,0.6050895185405384,2,1
24,80.69950305341382,172.02997196417817,1,0.22048763941474925,5,0
31,82.21466273785074,196.71482891182092,1,0.6256507894272765,1,0
22,81.35396932214897,178.9244086814109,1,0.5716076494829438,4,0
20,87.89756528375374,173.0495633985026,0,0.18483839794702495,1,1
28,72.38600075044877,179.5883052308745,0,0.059587097353143714,4,0
28,76.20499958789301,185.37090833061143,1,0.6043593197147711,5,1
35,64.71325666870916,180.5162637671121,0,0.7636922693503205,6,0
32,62.21977416563624,177.94272409172027,0,0.5234013709220082,4,0
29,58.56259284411942,173.49983331329545,1,0.2267726253196457,6,1
26,66.14836501000153,173.37869154532402,1,0.6665219766930349,4,1
27,90.52561815489642,174.0219161351464,1,0.08010572660960225,3,0
29,59.47272932183962,183.38814600810736,0,0.4418337048019546,5,0
34,71.96464014422803,170.05819907598212,0,0.1633667583984202,2,0
23,62.06854676353842,183.93269223470222,0,0.18445905105988336,6,0
24,68.99026036996639,194.1299475562683,0,0.20229394915820365,2,0
31,76.6969379235202,183.257073578132,0,0.3867070570439779,5,1
30,67.99884126794991,176.30414471082864,1,0.051150205620397626,2,1
25,85.89664865016461,167.01873114945369,0,0.3977934409290982,5,1
27,90.33978120849567,195.78106807911513,0,0.5117074471147008,2,1
26,52.50904271944061,168.29982349401087,0,0.4832942849663252,6,0
35,68.17007669648878,188.48562034475748,1,0.38278410040304056,3,0
19,75.59142122272422,186.38517860594484,1,0.8391466080707525,2,1
22,86.2611702601538,177.6323139703594,1,0.1453266924205041,6,0
22,70.45755724846738,177.37021196219322,0,0.505696743781374,4,1
23,74.8006460475419,161.6428872595898,1,0.062041416956554296,5,0
36,63.432557749480516,183.3006500081262,1,0.07115567887790974,1,0
25,59.672041477376546,186.19926332395804,1,0.5738658496770963,1,0
33,89.45384689582934,169.10919883852196,0,0.566018424887821,5,1
30,56.75930126107063,178.44178525670898,1,0.878033512844457,3,1
18,98.28619008421566,180.3786191500895,0,0.5578736756600732,2,1
39,82.25151399381741,185.8457262794957,0,0.9597910204048502,3,1
37,81.79973075516756,180.03803076123188,1,0.04869484839992977,1,0
34,80.7546866749443,163.73680646038417,0,0.09800768478074107,6,0
24,72.47314311999037,174.7006223053751,1,0.04406586157038139,5,0
30,78.9208452970087,182.2462578538902,0,0.18527685033354002,5,0
21,73.11103312215525,188.4152834203976,1,0.5412701109416781,3,1
21,80.5307327644048,173.82363390605752,1,0.645572181427428,6,0
23,74.66313473091284,201.8764987455002,1,0.0455851579486688,3,0
36,65.49651816898265,161.05526931163035,0,0.9459708898455993,2,0
29,66.29427383738243,174.362998249421,1,0.842165376650381,4,1
39,65.15727624707496,179.16966396507226,0,0.2966124821570931,6,1
24,84.7090073193431,177.99250836447135,1,0.07718753022646796,4,1
27,68.82553387540902,167.67857670185168,0,0.16988707321905727,2,0
36,55.878968389151396,184.47861747751793,0,0.12694441375497267,4,1
24,78.96838665848806,183.7109405131392,1,0.12328377929894685,1,0
20,90.14517562589582,180.47961445981548,1,0.5185616886657339,4,0
30,82.73083189177527,183.31843863258516,1,0.2458474424934003,2,0
30,68.96676434778288,175.7622358855197,1,0.35813971652914445,4,1
35,59.13188284404911,163.82637049891432,1,0.9895053333843224,5,1
37,73.6573189664249,172.83360129947755,0,0.6843142489253448,3,0
25,73.40776121903289,181.5705458140944,1,0.9489806670470013,1,0
26,65.30800389686235,181.62744414846395,1,0.1425565550331156,5,1
24,80.51037302242537,180.41379052585847,0,0.38213947483256927,5,1
18,93.46626500830473,185.48708267985032,1,0.5547318032823543,2,1
20,77.22282717458285,174.18853954549982,1,0.07675806188873802,3,0
30,76.60476206998845,180.26681057110537,0,0.004187443627957865,3,0
34,65.62771951166178,185.72092778404922,1,0.6704343337969175,6,0
18,88.97414703060372,179.15110181497647,1,0.6418195168014353,1,1
23,74.24855833189983,167.566760715939,1,0.41078880999961176,2,1
38,69.21036744805829,170.38511630344462,0,0.48964407603203264,1,1
23,75.63688393651616,188.30852324279365,1,0.4154430005920896,6,0
29,79.7196133324661,193.92472162942573,0,0.024005044844888856,4,0
30,76.39215408644903,191.7528310782405,1,0.3353716062174624,5,1
30,87.06153395670592,182.32155949742034,0,0.17708225539728983,1,0
32,78.83971552546862,167.96867397983308,1,0.09842418910136874,5,1
38,72.16058189117466,179.9364844322713,0,0.9567204338893498,2,0
33,79.0119221632689,195.62255131950423,0,0.5993597250421656,4,1
39,79.99637101125957,186.18488380456475,0,0.7286562842366027,2,0
38,62.03624080736158,177.92522477316126,0,0.3153637432661175,4,0
28,86.49419728263715,186.28625232841216,0,0.3931471294940152,4,1
22,71.99095980638641,167.30604793384396,0,0.23692399389672347,5,1
21,72.2467677649457,173.04328622151797,1,0.09696567096542474,2,1
20,82.51375987075946,169.15808608977676,1,0.1790316374415838,2,1
36,82.47165224259581,184.69571818348433,0,0.7975140452964858,1,1
37,67.99168321133914,187.14103499720093,0,0.6775458051837758,2,0
35,83.02901618145685,178.46173972801634,0,0.5469288759854769,1,1
32,69.39551848510476,171.27070323260435,0,0.47508987286676807,3,1
26,93.19573046698656,179.80250906465372,1,0.9224342836561245,3,1
34,66.71806018734236,175.13420109326194,0,0.0727349477786684,3,0
31,77.39477461705897,172.03829295306255,1,0.28060081323791597,6,1
32,67.17982363092392,183.38993685309245,1,0.34993785357071405,2,1
18,97.22695629135075,172.42007777481325,0,0.7824258122127878,6,1
38,62.62179055912884,164.33650267035907,0,0.9925146201619713,2,0
39,80.24362747252911,166.55885529636814,1,0.24067051475715306,1,0
39,67.650895855222,163.9673953318405,1,0.8743073341370806,6,1
20,71.45892358552013,182.47511916576204,0,0.8306227604317913,6,0
33,79.53537833745176,181.50405438176165,0,0.22465739764176662,6,1
28,87.24584437626143,181.0052009450816,0,0.3993325801992226,4,0
29,91.23396562299045,185.87731652479943,1,0.4096728692925191,1,1
27,59.630520399736795,191.91958856117117,1,0.9782206685265583,3,0
33,77.67751224364463,174.07733469174886,0,0.18089190137889832,1,1
25,89.59493603383521,184.06477477238417,1,0.799157971104782,4,1
23,58.146890612380595,164.20384492594124,1,0.3341927141731099,2,0
29,78.14383494054847,193.7870974626335,0,0.7308703457761604,1,1
38,74.97916202579816,167.55168761781843,0,0.42001100429566285,6,1
25,79.14541814379788,172.8991888095956,1,0.57835976311654,3,1
21,67.27695974673524,174.02290486266907,1,0.8326117733261311,3,1
25,60.6438117178656,164.73729003277788,0,0.8041655649838841,2,0
35,55.86893574820975,180.32575577408562,0,0.8664231835397002,1,1
22,84.76383953462103,182.1390386820148,0,0.05961732534465902,4,0
26,86.04049136483354,178.10586329018452,0,0.6920505530397448,2,0
21,78.02685348995986,164.59752367968923,0,0.13998737672176287,1,0
39,69.65851650311903,199.83386234851713,1,0.415818568018411,5,0
34,58.769541065342544,185.4923079650165,1,0.5485884150546885,3,1
26,80.63345462505023,206.3422204364996,1,0.40273948474683074,4,1
18,63.992207171633154,171.94890760113708,1,0.5196116758030075,6,0
38,67.88701375239462,189.57882228176976,0,0.9965263087986191,4,1
37,69.13435920437281,187.79273887394163,0,0.13521731371285473,6,0
30,73.02464774303031,177.09424896902638,0,0.6754560453364256,4,1
33,67.40959552791352,194.11050901059224,1,0.3960009663856152,3,1
30,75.33458770992303,175.9458999238622,1,0.13300979890732878,6,1
31,68.7818169949361,176.39108580575393,1,0.15873676337430953,1,0
20,82.01373064839223,145.28570108061618,0,0.9492731062456169,6,0
23,85.31062913988053,184.09028053742637,1,0.879601496711762,2,1
35,76.08542676028438,166.74490088317594,0,0.9070419604150218,1,0
36,79.62626335381103,174.4927880430449,0,0.9915327758273865,2,0
22,96.1785594962589,169.73780361254973,0,0.20831539000851795,4,1
32,63.273967431386836,176.3376846068174,0,0.35543933736406175,1,0
19,62.665318987198944,184.43880230217437,0,0.6692190299248667,4,1
27,81.94997900776875,180.11141563048758,0,0.48380253986064725,5,1
35,94.46542837514765,187.09641290505806,1,0.4183895333783335,4,1
30,72.39501438061278,192.65629535585632,0,0.35781124933559305,4,0
22,92.26833842218761,176.31204063322164,0,0.5937806319434522,2,1
18,75.9643371879349,175.21432757983885,1,0.575593428640082,6,1
39,68.19112717960918,189.5772765366201,0,0.16145783406424008,5,0
18,65.09307611362297,190.3704728873993,1,0.47173983751843906,4,0
35,81.29413584886788,187.40590868103047,1,0.5534717762098499,4,0
32,65.85040932217304,170.4782119326065,1,0.5702869387313905,5,0
34,75.81276842767028,184.22655065501604,0,0.2101071929123518,5,1
28,90.83465025384093,181.0947060404729,0,0.7422713922522868,1,0
38,71.9321960712863,190.52528941349664,1,0.025199094821069634,2,0
39,88.14009474643899,174.27127910462252,0,0.35483185554316266,5,0
34,62.85456510273593,163.33389708850083,0,0.7802126485356335,5,0
30,69.660908986832,186.90236800380274,1,0.5638929210554023,3,1
18,60.92855973785083,154.416316167429,1,0.26116243251086024,6,0
19,75.72996755973358,172.6848659610367,0,0.6949531193430477,5,1
26,82.80078179716583,169.76804488681705,1,0.5673909441560734,2,0
20,75.75187087606186,169.70065329094254,1,0.7962436094563872,6,1
18,87.27050059970152,172.50968529044906,1,0.7350251861898234,6,1
38,67.5082075937087,192.1737356975163,0,0.6101079220362347,4,0
33,77.25342753689067,188.20555419006374,0,0.488177675310814,4,1
23,69.72530676386144,177.48269318007496,0,0.1331821256675234,4,0
34,78.61676585423655,191.3362347185905,1,0.26133301788538377,4,1
22,80.03736046212425,169.37702844833626,0,0.41909947291708527,3,1
22,80.82395959984063,168.01716614252842,1,0.5992992870063887,5,1
23,64.29405661764397,188.6359665924659,0,0.5137078552153048,4,0
20,66.10253898213432,185.79643229322647,0,0.2881845259595295,1,1
38,67.95712291808812,175.39736598416675,1,0.006464357789710551,4,0
22,72.61119252133403,168.6453910630187,0,0.49623922190081393,5,1
38,75.8718640420643,194.5973187503794,1,0.2856259885622431,4,1
22,82.08089121856676,162.79897449052183,0,0.7346083007105351,3,1
27,66.51901300660768,174.01574064656438,0,0.02394626527048349,2,1
27,58.989807022982475,182.28576527517896,1,0.5848278113057909,2,1
36,96.5574316320679,198.02164808431445,1,0.9414742375060654,5,1
34,63.685469793475704,183.8310021207322,1,0.1744092671114995,2,0
38,83.36323722995552,184.80304653013297,0,0.47164949075059537,2,0
31,75.31266877248675,174.30616299851872,0,0.09142199181713817,1,0
26,77.5130564080638,185.68480225274598,0,0.6256819122613526,5,1
31,74.98449494164097,181.05309320879087,1,0.5505316805962256,5,0
18,71.15158118052875,164.1153545958244,1,0.40736552421283234,2,1
36,79.63972282923459,187.92934853493108,1,0.5213770214737412,2,0
30,70.61412793742704,189.7039338984685,0,0.8965746584690102,2,0
30,86.6630274723679,188.03365048821163,0,0.19629430231106704,6,1
21,80.68441006256154,180.33327925665802,1,0.022564511705347234,3,1
18,80.99594113281493,170.43823116850353,0,0.861664884699101,4,0
34,69.9287693994341,156.90816268715133,1,0.5771170823879065,3,0
25,72.63645262911004,181.5705360540145,0,0.8906584554618424,5,0
19,63.12087191357935,190.81942059740848,0,0.5969452234131726,1,0
25,71.46983943274438,189.95532469083082,1,0.8101610899597025,4,1
24,64.63424083643703,188.1607284339385,0,0.42967336335514794,1,0
19,88.13068515588715,179.2578902145061,0,0.7498599312882688,6,1
39,75.50535815594006,190.87464174031498,1,0.913041466889856,5,1
39,76.7049723504043,189.24161823855903,1,0.5721229637222063,6,0
20,72.74853472649978,175.7736643927844,0,0.18078515056237954,5,1
35,76.97578922051407,186.76598016615847,1,0.26879761503019817,1,0
29,99.64877635857684,174.6404085459071,0,0.19864457689740578,1,1
18,71.99859715607509,185.40024231616923,1,0.24685702759573291,1,1
39,68.49586965290007,167.00883355698932,0,0.3064154493510364,5,0
29,80.29693132905443,167.7778819132708,0,0.5551337867531885,2,1
22,49.74281366397512,190.5820704694391,1,0.5879916294638328,1,1
34,75.63956786910933,189.37560122204764,0,0.4264997472418611,6,0
33,71.28287096707099,186.3361154057583,0,0.6154207798208354,4,1
32,65.07686733963905,180.87968821052831,1,0.08157492561136592,5,1
32,80.077576703115,156.0872556897585,1,0.08778823705815997,6,0
22,75.53988418445793,179.2512406179351,0,0.17182946035765845,3,0
38,56.97591092505783,184.5418316718984,1,0.5180774980403448,3,1
31,68.53470478807563,174.65266752440408,1,0.21399467869831357,4,1
19,46.11728794807276,172.87505807191764,0,0.28328440349257733,2,1
28,77.93269314133504,194.4442038815369,0,0.40031283617299407,1,0
36,77.83299418440157,179.39711008608387,1,0.8118661240103798,5,1
24,67.06718106166326,184.5479516964238,1,0.013862135912860118,6,1
23,80.40112711683126,187.74131461619365,1,0.6493788202366224,1,1
19,62.175013788784774,169.98562923494922,0,0.6688765310406853,6,1
23,65.33482974065006,181.93207422714192,0,0.7986557803566365,5,1
35,79.17190464382564,193.196444944773,0,0.9327529390603132,3,1
19,68.11333245037056,198.1922318329972,0,0.020137848949289827,1,0
35,74.37343043797556,180.39936397214692,0,0.15378370551321618,4,0
32,69.36350972573658,177.62056452652925,0,0.886171294055993,2,1
36,70.89068843700815,182.69024068137534,0,0.45851856218701537,4,1
19,71.32775784045008,182.43637047027522,1,0.5645906389334635,2,0
37,67.93243242781823,193.86758066131154,1,0.6630272037231474,6,0
23,78.02449714360124,170.03608310832934,0,0.6790666044956374,1,0
18,68.72071513246051,177.2012691383398,0,0.9317404033165082,1,1
32,75.15686713795603,168.8285867312349,0,0.9969494174116696,2,1
27,67.71268318625597,169.87905114202422,1,0.7201574609309402,3,1
36,59.65701373615541,183.76574015139124,0,0.2872212092051508,5,1
34,84.12435249259167,188.09857841637026,1,0.8797524022943436,4,0
22,79.99526985095409,173.50608306256254,1,0.04922091454076161,6,0
21,97.88682068797672,187.7209478897529,1,0.2310808528744962,4,0
27,64.56027160001742,191.1157865713197,1,0.8973857174637149,4,0
34,72.91039512667969,199.3470599843339,1,0.25619151443935495,6,1
27,73.71492519144194,180.6974684884105,0,0.22065105962174847,6,1
34,84.89369438282131,173.60235472555865,0,0.13812529314024724,1,0
37,69.92892105867392,169.97528068394107,1,0.8591117576469165,4,0
22,63.28958145824146,168.98206802080105,0,0.5000582591910867,5,0
19,87.07809308461002,192.49780701403606,1,0.6748932030541548,5,0
23,71.83349970738772,164.8490465704435,1,0.23906638407502967,2,0
38,83.78643509726044,192.177484856512,0,0.7580404210112165,6,1
19,82.62198400792211,171.31558970747852,0,0.7600055449620985,1,1
30,74.701095260977,173.14793802140593,0,0.31259802490830013,5,0
28,73.25686294965251,178.4844454499002,0,0.41068263301028285,3,0
28,71.08435193670195,172.9634545043349,0,0.20969027743020086,1,0
33,74.8480687123001,189.31979754959576,1,0.9765610233229043,1,1
28,83.63100226170631,198.13343951982776,0,0.6456025770584116,5,1
36,67.03559818940421,173.42567842446863,0,0.9345438807155155,3,1
32,76.0884563020912,175.67762160835372,0,0.30338554362913317,2,0
33,63.813685718011925,178.36679192716102,1,0.7818909129968897,5,1
28,65.05893766957807,185.41056763492637,0,0.765858643884742,3,0
39,74.69061002844376,178.46515721044145,1,0.6916556518665415,1,1
33,55.39841991706168,193.87257411052596,0,0.9656389752668004,3,1
25,95.60558616616052,191.46623916561927,0,0.39355533610631555,1,1
21,63.06940045089764,168.145376464049,1,0.1307173235897573,5,0
25,74.59911487343446,185.20968165574828,0,0.6717088592440608,6,0
21,86.68217721816865,195.20339237309503,0,0.7293098004772062,5,1
20,66.37094661249502,175.05219054233118,1,0.5750605734588147,4,0
20,51.973030104552834,177.05735128206445,0,0.20681789313339627,4,0
35,70.55054239875328,174.71963002147044,1,0.5044559416693554,4,0
36,66.25179619923881,174.92924384476495,1,0.3121897365691294,5,0
36,52.23626491407998,163.31548448088952,1,0.42746652816668906,2,0
38,77.84889892572198,166.71685048534948,1,0.6452185758446639,5,0
22,77.07093862232952,180.7747371873723,1,0.7452147426908345,6,0
35,86.42326454538352,195.1359797465278,0,0.23222469090134312,3,1
27,63.791776344796126,173.86639187481717,0,0.40532536064695335,5,0
39,59.00863513552987,173.5724269705144,0,0.2691615709916292,5,0
38,70.93276916953417,197.01521070420733,1,0.19863161386186912,1,1
23,74.11657340990905,168.91742538184013,1,0.7833872199958384,1,1
18,84.21349602986496,163.3875683729358,1,0.9092526944369924,1,1
22,89.10568005005159,171.714845638625,1,0.3702321856845767,5,1
26,87.14479133907346,173.37215521205633,0,0.7512789243737669,2,0
29,77.76543666892667,162.52546915304936,0,0.8969952893644111,3,1
31,82.99499253504148,178.71958293725388,1,0.8461242105302316,3,1
19,68.59506565230816,189.48446349861536,1,0.1828133885392259,6,0
34,76.68395192475246,167.14045226285174,0,0.9562918815133613,2,0
31,63.08709860712194,180.8757821895359,1,0.37667644042946247,2,0
30,75.62685396886873,183.95935675626774,1,0.33924066117383633,3,1
26,75.88646697398012,179.16615724725708,1,0.062431327277780335,4,0
32,92.22128605684969,181.8569258974106,0,0.486173654104883,1,1
39,72.71017138509754,181.97327262595212,0,0.10901361564092871,1,0
32,75.90042837653286,171.8727204308157,1,0.248539820927426,3,0
28,77.36961415712042,194.98582572011867,0,0.3169426217672814,2,1
33,70.45179684111547,192.47756834076216,1,0.808826323491684,6,0
34,66.97507266788352,191.89911397241167,1,0.8754886503958965,4,0
21,87.98811324847053,190.13675740543863,0,0.3024663174614697,3,0
18,65.19082557039702,164.25020530566977,1,0.8586981212445739,1,0
25,61.72081928312727,189.26062377811965,1,0.8572309373697911,5,0
34,81.8026537929548,186.55601427549507,0,0.7646509503848735,2,1
20,86.5781484202401,164.63476385056217,1,0.14669511401518154,5,1
37,70.4859034239936,177.8508964484992,1,0.690322846900729,6,0
32,70.6394651235012,182.76793449325288,1,0.9450240645805688,3,1
32,77.82543526106794,196.64317098124636,0,0.6825404787671571,1,1
39,67.92147323256816,187.24723857894259,1,0.33161684910783396,4,1
31,67.18287479388032,171.354342727217,0,0.5005793174308313,5,0
31,83.79592587986366,196.95388458451964,1,0.6457250433510536,4,0
19,81.07131100783619,180.43779762713888,1,0.5105704087285036,6,0
30,88.11158886318105,177.44158863096908,1,0.11995294173096982,1,1
31,62.47410987634504,176.72881803411187,1,0.31206404465202064,5,1
36,69.97537513089384,163.76444761976867,0,0.8023960305536325,6,0
24,77.81179562269453,178.90230496183858,0,0.8614180460955174,4,0
20,65.74379150225633,184.97485257305658,1,0.13730003271557023,4,1
32,81.4168743715465,176.14616672474784,1,0.9523867523987246,5,1
31,87.24627087226332,184.2045247724756,1,0.32882261784860933,1,0
28,69.16642027772652,171.3560892908582,1,0.66231373873072,4,1
32,75.38591940227033,178.5907208572238,1,0.7518251459566812,3,1
30,89.55618690081117,183.16540326608632,1,0.8119462346378834,6,1
35,92.99271575019,181.8966087706342,1,0.9457497022259301,5,1
23,82.45801251060404,163.94534910280953,1,0.3129195480288226,2,1
20,80.93429173193609,175.60994049128772,0,0.8585064545515545,2,1
36,66.46263465315089,196.77462930312606,0,0.13168690343620704,1,1
32,78.59209400457841,175.0755392566948,0,0.7050409063535927,3,0
22,80.56820840774998,180.1580754411184,1,0.7419777295139859,4,0
27,72.89629841438955,179.13244249451057,1,0.6777232412013204,2,1
24,69.05223745444337,195.6823975891965,1,0.252314736135153,1,1
34,62.18702326523145,192.9036812219467,0,0.8730431470152034,6,1
24,57.62270244948708,188.0753099981881,1,0.168858463370395,3,0
39,55.52116486678837,170.26757686627465,0,0.05363479152083084,3,0
29,80.79442572867262,183.5918304919208,1,0.7174649906119122,1,1
34,76.47699325226777,185.67941743075133,0,0.4754757152327337,1,0
30,70.16188868458903,173.01395164403945,0,0.8490980199586761,4,1
37,71.6854370227536,171.29482894152312,0,0.38339714105825895,1,1
21,77.10470541530485,197.0501414720703,1,0.16827858850771282,4,1
27,73.35436928991406,176.99196687783072,0,0.8364421924698697,4,1
